property_id,abstract_time,total_time,size,1_1
1,16.4375672,19.28857858,72,
2,13.4684979,15.71275309,72,
3,15.57782996,17.69419087,72,
4,17.66316605,20.34026131,72,
5,19.15971439,21.47322176,72,
6,19.52010397,22.11695453,72,
7,15.12350726,17.8365976,72,
8,13.46242998,15.46240607,72,
9,15.5923118,17.38899312,72,
10,12.53516264,13.67174609,72,
11,11.6193362,13.92718418,72,
12,18.8659538,20.3396753,72,
13,18.16939163,20.64886079,72,
14,23.78227287,26.19642186,72,
15,22.13275328,24.45446393,72,
16,13.56560563,16.02755232,72,
17,13.40672722,15.62314563,72,
18,17.18747934,20.05330681,72,
19,15.60393368,17.65855533,72,
property_id,abstract_time,total_time,size,1_8
0,15.74675376,1943.432898,910,
1,23.98603342,26.19740938,792,
2,17.33526771,1785.339887,910,
3,17.5721425,1156.805832,910,
4,15.16927611,1614.874554,910,
5,12.81792915,1139.621419,857,
6,13.84050388,18.6140032,587,
7,18.09198489,1671.952661,888,
8,19.37132518,565.6357487,910,
9,10.54842544,987.1924156,869,
10,15.53283104,32.34145264,742,
11,15.24535695,1747.566329,873,
12,15.39550965,1079.467891,910,
13,12.79681092,1029.640142,824,
14,10.10902192,1150.351686,876,
15,16.59275507,1363.132633,887,
16,21.00341284,1724.827899,910,
17,17.26504357,1632.344187,910,
18,12.89081533,13.07916228,772,
19,14.23671939,1343.364298,863,
property_id,abstract_time,total_time,size,1_9
0,15.61938068,1560.910392,910,
1,12.36830517,1691.502049,854,
2,15.30579247,1769.791769,910,
3,16.10035664,1472.825981,779,
4,11.05758415,1371.866152,870,
5,12.1177471,1577.159014,701,
6,17.01169574,1681.406584,836,
7,14.57366492,1607.225779,892,
8,15.45805458,1321.924138,910,
9,16.35894052,1251.485429,889,
10,20.3345692,1635.754568,726,
11,12.64051272,1522.62033,845,
12,19.26594683,1153.283874,910,
13,13.56240461,1592.274013,910,
14,16.01379615,1482.388729,910,
15,11.55309286,1454.953462,910,
16,17.11679009,1713.572358,799,
17,16.00127011,1385.812851,885,
18,16.45386693,1559.828139,855,
19,12.83657022,1469.242618,910,
property_id,abstract_time,total_time,size,2_1
0,21.55493661,598.9947779,910,
1,17.20686907,727.5056067,910,
2,20.25917738,567.1114668,814,
3,14.27435406,28.4972986,739,
4,17.43204058,960.0934137,910,
5,15.17604231,1756.297423,910,
6,13.35781746,804.7951668,910,
7,14.26239349,514.7369156,910,
8,13.0677264,1199.689657,821,
9,17.0724709,853.6945222,841,
10,18.05787426,1393.616955,910,
11,19.15251815,1393.088635,910,
12,15.83599469,1347.595031,910,
13,18.9883343,1689.662977,910,
14,17.08451934,1644.930159,891,
15,22.015486,881.3879461,847,
16,19.42823488,596.108342,910,
17,11.95406915,45.772658,760,
18,15.44636952,959.309915,910,
19,12.1232465,975.4181105,910,
property_id,abstract_time,total_time,size,2_2
0,15.46011019,1024.703869,910,
1,15.85087768,1369.312532,910,
2,17.96055519,1577.567342,872,
3,21.15817528,1722.139197,863,
4,14.10658979,1747.890485,910,
5,10.7631132,1341.840135,910,
6,20.42782534,1341.336398,786,
7,14.24573835,1758.258448,910,
8,13.42174068,49.78278081,769,
9,16.49812414,1885.015791,873,
10,18.01169484,1667.219894,910,
11,14.64887123,1369.891457,860,
12,14.5627833,1490.434935,863,
13,15.5587142,1728.16485,910,
14,17.37488411,1608.07635,910,
15,12.84170767,650.279713,905,
16,14.01023531,1371.011688,910,
17,19.9024416,1488.308251,736,
18,19.00938105,1898.217097,910,
19,12.81314207,1488.859128,910,
property_id,abstract_time,total_time,size,2_3
0,18.76277627,1677.37613,835,
1,14.28198692,545.3727282,905,
2,20.57456921,1388.771524,910,
3,,3600,,
4,10.37628415,555.7720548,908,
5,22.41997021,1236.956668,910,
6,15.26258406,678.9955213,896,
7,12.55813129,1338.166495,910,
8,15.77068372,27.15433901,785,
9,15.3904407,1610.435224,703,
10,11.81272046,1402.687105,674,
11,19.38888841,524.6254285,875,
12,11.47184422,677.9169406,910,
13,13.02511943,1619.507459,895,
14,10.56268851,1698.156095,680,
15,16.77591095,1373.315803,848,
16,21.81254985,1399.191688,871,
17,12.33552981,1458.017283,874,
18,11.24258637,1277.345895,864,
19,13.78267083,14.99480338,778,
property_id,abstract_time,total_time,size,2_4
0,14.00910862,1609.658613,907,
1,17.34263914,801.5125508,867,
2,13.36914106,1341.714304,764,
3,22.14720841,1660.726815,862,
4,17.10347506,1565.208198,819,
5,10.89880658,1708.007329,828,
6,20.09233222,1799.086741,880,
7,19.21793411,1564.035373,851,
8,12.18991696,960.7810227,879,
9,16.61460739,1396.379959,823,
10,22.43856517,1697.609412,870,
11,15.97121269,1521.451282,910,
12,15.97610205,1706.639412,899,
13,21.3415658,1827.885206,883,
14,16.53577187,1697.715542,846,
15,16.43670788,1812.304467,856,
16,16.31181933,1975.832537,910,
17,12.26167437,34.85295246,655,
18,16.11409026,1732.992544,910,
19,14.25024376,1495.882949,783,
property_id,abstract_time,total_time,size,2_5
0,19.16325053,2848.512864,749,
1,11.92139609,1648.551446,862,
2,18.59343273,1693.577259,910,
3,,3600,,
4,18.40349591,1606.852795,892,
5,12.45321395,1840.507702,910,
6,19.482247,1578.662155,847,
7,14.6664336,1921.072473,890,
8,12.37780862,1506.582427,739,
9,13.86582966,1456.027897,910,
10,15.9544266,1364.934449,792,
11,18.99315962,1577.798413,910,
12,16.31968088,1364.466198,910,
13,14.15318865,1514.707758,910,
14,18.09817336,1393.984961,826,
15,14.93729665,2405.56366,910,
16,17.28828277,1482.024082,851,
17,15.61518031,1299.404629,910,
18,14.85273167,1160.937711,910,
19,19.62958326,1405.293289,910,
property_id,abstract_time,total_time,size,2_6
0,16.85121874,1407.174038,910,
1,12.0121351,1616.852118,910,
2,13.56439775,1379.872921,788,
3,15.12667805,2284.884754,901,
4,12.95241045,1530.665601,747,
5,17.01530943,1318.38676,839,
6,11.55167139,1339.362779,763,
7,17.28954482,1505.389221,910,
8,15.9255201,1225.018341,910,
9,20.04959603,1618.230362,863,
10,16.38781403,1458.384126,805,
11,12.0197117,1578.147556,910,
12,14.98724034,1767.889495,910,
13,19.11829865,1537.019888,810,
14,15.39859781,2137.575537,910,
15,,3600,,
16,11.70712752,1521.087343,836,
17,17.28187642,1466.826525,725,
18,18.30131619,1448.599453,882,
19,20.56254195,1332.113529,910,
property_id,abstract_time,total_time,size,2_7
0,15.93509508,2561.679015,910,
1,20.12376695,1417.474798,803,
2,11.34156866,1372.893059,810,
3,16.80165665,1635.026852,910,
4,18.71285131,1723.096908,910,
5,17.41219309,1598.505648,855,
6,19.07867934,1230.754489,867,
7,15.3382019,1486.33077,910,
8,15.30467345,1760.697126,777,
9,11.23545274,2144.692451,894,
10,15.02166438,1546.764985,874,
11,13.81269079,1270.761663,826,
12,20.32463319,1141.42952,910,
13,12.82062343,1572.789348,888,
14,12.34099926,1518.384838,869,
15,19.25530993,1781.265839,910,
16,15.71608815,1587.862971,905,
17,11.04078724,1360.422875,910,
18,14.71717003,1172.790132,902,
19,17.59031184,1414.26875,887,
property_id,abstract_time,total_time,size,2_8
0,13.86276624,1399.002307,902,
1,18.76072693,1357.538227,910,
2,17.80396546,1478.839847,846,
3,,3600,,
4,11.81669286,1559.548283,799,
5,19.87548539,1510.00329,910,
6,15.22710901,1353.793503,769,
7,18.377599,1483.347284,910,
8,22.66987972,1349.679084,899,
9,15.30679599,1649.123515,888,
10,15.24787655,1469.598052,823,
11,14.81596686,1119.412264,910,
12,16.2759235,1634.641479,910,
13,12.48791631,1427.83893,910,
14,20.80873593,1214.752343,904,
15,18.761986,2160.811686,910,
16,20.63971774,1796.156097,827,
17,20.27362949,1586.17656,781,
18,16.97946146,1691.727293,893,
19,19.47246085,1477.299972,910,
property_id,abstract_time,total_time,size,2_9
0,17.82064786,1570.870886,808,
1,16.59464762,1448.807748,889,
2,9.791118117,1569.089704,831,
3,,3600,,
4,16.76568742,1391.836652,689,
5,20.33948638,1336.770552,910,
6,13.89240449,1583.229597,854,
7,17.9014834,1517.680468,841,
8,14.95317247,1562.395614,910,
9,17.56514814,1208.87154,910,
10,17.65347457,1477.314575,872,
11,16.54233326,1453.868559,819,
12,10.51300321,1314.181062,854,
13,12.94625031,1475.845938,910,
14,15.90285263,1355.625964,887,
15,13.97206819,1780.89037,852,
16,9.466772582,1573.658066,798,
17,18.84762518,1466.683657,856,
18,20.8173474,1458.26421,847,
19,17.38216553,1346.062473,848,
property_id,abstract_time,total_time,size,3_1
0,16.89539307,37.80117087,778,
1,14.57138846,1624.78641,893,
2,17.48211106,1480.192669,883,
3,15.47407682,715.9713203,910,
4,17.72969239,1445.787133,910,
5,14.45834832,1471.411952,837,
6,17.88650362,1297.702614,910,
7,19.70849168,1834.000908,881,
8,19.92514203,1954.287646,910,
9,11.13663809,1246.899733,910,
10,19.94238659,37.80587568,755,
11,17.28821302,519.9157787,910,
12,14.44019699,1159.927237,898,
13,14.8453,1478.729027,754,
14,17.47244574,28.24361579,727,
15,13.37447,1041.089698,910,
16,13.07931086,1664.828258,875,
17,14.8698278,948.3909108,822,
18,15.97775361,20.97122776,775,
19,15.10244562,581.5692723,910,
property_id,abstract_time,total_time,size,3_2
0,19.4361201,1492.638746,830,
1,15.67856545,879.2807032,842,
2,14.00891277,23.9676375,731,
3,19.12391562,1416.576782,883,
4,20.20565449,1368.527511,910,
5,16.45071663,1250.137081,882,
6,15.37249986,1880.8424,910,
7,15.66051206,1422.504776,910,
8,16.85445279,1469.521383,807,
9,21.34428562,1666.062293,827,
10,20.28635972,1336.202815,840,
11,16.64631106,547.1529178,849,
12,16.25389012,1459.928144,910,
13,20.6621523,779.2947473,910,
14,16.8667825,678.1159015,870,
15,11.46342968,1631.501614,910,
16,23.30521918,1014.366559,910,
17,19.43352491,1679.779767,813,
18,14.46985536,1661.694904,910,
19,14.19604507,1148.379706,821,
property_id,abstract_time,total_time,size,3_3
0,9.598727812,760.4834582,823,
1,15.89139072,1655.129631,910,
2,15.9276404,1449.707017,910,
3,11.4794782,691.5012296,910,
4,17.9550679,511.9257018,821,
5,13.64039247,751.9450961,910,
6,17.43301729,1588.301365,803,
7,18.29025905,1254.873266,736,
8,17.36828145,768.800304,825,
9,19.04920939,2935.858352,818,
10,24.22428715,523.2381056,910,
11,19.13997097,834.6998875,910,
12,16.25235973,1043.245148,881,
13,18.96157247,1713.564393,910,
14,18.55007977,1235.201524,905,
15,15.27813995,845.7597327,910,
16,20.16077197,1545.225772,876,
17,14.73194815,1462.074102,910,
18,19.11217741,1273.448315,910,
19,15.25912441,795.342963,864,
property_id,abstract_time,total_time,size,3_4
0,15.25440346,1541.061971,910,
1,18.76156474,875.0142728,910,
2,13.41360939,1421.358685,699,
3,19.41627924,20.42799113,910,
4,17.40996216,1555.585263,868,
5,14.85555026,1301.500764,910,
6,14.93407971,1363.243292,830,
7,19.40481233,1871.607201,838,
8,12.59972222,1559.525706,910,
9,15.33070757,1658.906832,910,
10,18.19635517,1620.823171,910,
11,20.30176064,47.4835779,733,
12,17.72179024,778.8981678,896,
13,16.46456746,1363.122214,796,
14,17.66567888,1850.478952,910,
15,12.85096761,1663.607282,857,
16,20.46358743,1583.685973,892,
17,14.29398465,1535.338791,817,
18,19.09274417,1058.663225,910,
19,12.82438122,1956.153808,910,
property_id,abstract_time,total_time,size,3_5
0,16.99154689,1582.613241,903,
1,17.95486775,1504.131423,910,
2,15.1540567,1475.101582,715,
3,14.62658738,18.02618235,910,
4,13.75356983,1689.387845,746,
5,12.676136,1378.409052,910,
6,11.93144375,1182.628827,839,
7,16.61793235,1575.351307,853,
8,12.33744017,564.2560227,910,
9,18.83993243,1190.484187,910,
10,13.41258466,1557.43965,804,
11,24.87001241,925.5927761,893,
12,12.47538044,1852.167555,757,
13,17.14441846,1389.511856,714,
14,14.86037225,1259.487808,910,
15,15.1643693,1340.293683,856,
16,11.31128725,1557.991493,910,
17,18.21063796,1680.752652,817,
18,15.4882068,1502.946885,834,
19,12.4205644,1352.795623,899,
property_id,abstract_time,total_time,size,3_6
0,12.58560142,1521.207604,907,
1,17.4021371,1506.974877,881,
2,17.9022847,1681.904465,723,
3,,3600,,
4,20.72273326,1273.509259,910,
5,14.49678652,1450.603334,910,
6,14.50431033,1558.610886,910,
7,14.80558146,1778.549295,910,
8,18.78162728,1698.439074,784,
9,15.46373183,1348.935731,910,
10,15.33250524,1249.884362,897,
11,16.07075245,1713.984921,721,
12,18.8387876,1423.738872,910,
13,18.23212562,1823.112457,910,
14,13.13805882,1461.36394,831,
15,12.63073549,1605.742844,889,
16,12.20308283,1504.093281,794,
17,19.07018936,1473.258387,860,
18,15.33719135,1282.073972,910,
19,12.68557051,1287.369063,847,
property_id,abstract_time,total_time,size,3_7
0,16.93622116,1629.098041,805,
1,15.33454026,1672.668231,910,
2,19.34084188,1062.5597,910,
3,,3600,,
4,15.41753521,1282.432089,910,
5,13.89821071,1382.783277,887,
6,13.58333838,1490.828962,881,
7,16.42149979,1630.886618,910,
8,20.44343243,1287.036127,813,
9,16.66739178,1517.19945,818,
10,17.86369111,1508.187303,910,
11,19.32488408,1420.654818,910,
12,19.17267776,1411.51425,903,
13,14.54174284,1372.4912,685,
14,14.7763583,1554.982693,771,
15,17.52402687,1597.25697,910,
16,16.04135902,1556.067628,897,
17,12.2109139,1730.363244,910,
18,15.10206053,1298.639207,910,
19,17.37225295,1370.502973,772,
property_id,abstract_time,total_time,size,3_8
0,15.75401169,1503.813762,682,
1,18.31789712,1572.127239,910,
2,14.41025371,1464.287274,910,
3,,3600,,
4,12.24851312,1577.791274,876,
5,16.32554228,1445.563093,910,
6,11.65285875,1384.769197,802,
7,15.97742435,1686.278078,910,
8,15.94136385,1133.854657,910,
9,19.10680672,2429.556493,910,
10,15.27454701,1552.604556,910,
11,17.36959025,1105.935863,910,
12,13.82647771,1321.689204,862,
13,11.67474456,1631.305646,910,
14,16.09924944,1525.352774,910,
15,17.09141672,3560.882207,862,
16,17.57061175,1410.455032,805,
17,14.22998507,1379.513498,719,
18,17.7178503,1222.689116,910,
19,16.56693102,1397.271827,879,
property_id,abstract_time,total_time,size,3_9
0,17.80351018,1507.245842,877,
1,16.91526884,1595.970786,905,
2,16.57281886,1536.000429,850,
3,16.8926816,1740.280748,910,
4,16.26425879,1645.700121,838,
5,13.47561471,1483.40888,910,
6,15.65499329,1532.896785,910,
7,13.87380989,1676.433113,785,
8,20.14197953,1464.025315,910,
9,13.93261026,1756.964524,910,
10,15.34295636,1406.017385,851,
11,17.15150808,1395.14897,898,
12,18.8402719,1581.958816,910,
13,17.21831004,1502.833266,910,
14,16.49442271,1422.579788,910,
15,,3600,,
16,20.23075236,1437.717323,910,
17,15.11027014,1350.333265,896,
18,17.67582736,1418.119874,904,
19,17.86560564,1534.00627,776,
property_id,abstract_time,total_time,size,4_1
0,14.23172389,725.0594595,910,
1,17.98890068,516.2214196,910,
2,9.28733658,1267.724242,832,
3,16.48438771,810.846095,910,
4,10.48635295,1739.048431,813,
5,11.37931587,1741.553036,910,
6,17.8832338,1497.878303,910,
7,15.79611465,1935.641201,910,
8,15.9621532,1761.342886,910,
9,16.04137301,1280.907901,900,
10,14.94961993,1480.463388,910,
11,20.06562674,888.426187,910,
12,12.17124797,1317.129023,910,
13,13.64123456,1667.830692,910,
14,12.70441545,1295.856399,910,
15,17.53619882,892.864944,855,
16,23.10136443,611.1398164,834,
17,16.72862486,765.2137787,824,
18,16.80163102,936.855929,910,
19,11.51934401,678.0388341,910,
property_id,abstract_time,total_time,size,4_2
0,17.65084315,53.38379204,784,
1,12.81623251,1395.078683,910,
2,17.20907973,534.6537031,827,
3,,3600,,
4,15.66376901,654.3110077,910,
5,13.13211651,1831.012542,910,
6,14.17344818,1186.575573,842,
7,13.89115408,1739.37315,806,
8,15.80478808,1021.660117,910,
9,14.64762548,1427.457881,861,
10,14.59265929,1135.594164,910,
11,19.33329228,1895.037539,910,
12,9.16267509,1544.844251,910,
13,17.48092938,1550.476613,754,
14,15.87016387,1465.180969,868,
15,10.33752223,1654.514756,823,
16,11.24474197,1471.291286,789,
17,18.84723869,1437.585757,850,
18,14.95464583,1620.527831,910,
19,10.97583344,700.006657,824,
property_id,abstract_time,total_time,size,4_3
0,14.82323963,1445.520472,729,
1,12.07498593,1256.014065,910,
2,15.01169088,1514.398493,910,
3,9.52560731,2601.600445,910,
4,13.04664641,1349.371741,910,
5,17.2419021,1243.059717,880,
6,14.96945656,1447.731687,783,
7,16.68614279,1355.394235,910,
8,12.18530679,1292.479135,910,
9,10.6954419,1561.00306,788,
10,16.46590934,1276.721891,910,
11,16.40836078,1572.864321,808,
12,18.86585222,1515.704532,855,
13,19.73319693,1404.92844,910,
14,17.29438552,1391.001273,853,
15,14.10643276,1392.30001,888,
16,19.52901847,1522.791748,862,
17,13.90336558,1525.072898,910,
18,16.4342956,1661.073163,910,
19,16.24348605,1327.579097,910,
property_id,abstract_time,total_time,size,4_4
0,16.80186122,1453.809876,836,
1,10.76944128,1334.005965,851,
2,11.38233966,1526.201331,910,
3,15.98161876,1383.231539,851,
4,18.16194037,1376.684488,910,
5,14.86986959,1384.765091,897,
6,16.79259541,1509.104356,833,
7,23.13814979,1386.605878,910,
8,13.98534635,1444.492238,871,
9,13.45491095,1615.595831,910,
10,20.54001103,1319.656473,882,
11,17.87310591,1496.299518,816,
12,17.40443131,1211.53014,875,
13,18.53611532,1378.244926,795,
14,16.25665017,1560.363636,910,
15,12.27470964,1834.814047,704,
16,13.81140625,1662.172434,895,
17,16.42116355,1405.072611,908,
18,18.79492928,1668.39631,907,
19,22.33231054,1558.077265,910,
property_id,abstract_time,total_time,size,4_5
0,18.25679477,1455.551982,827,
1,14.79016105,1371.570738,768,
2,21.34351985,1512.296381,910,
3,15.91461743,1611.125142,910,
4,13.24590467,1483.599608,796,
5,15.90220149,1528.366564,910,
6,14.80069087,1424.263291,823,
7,19.3426587,1481.745521,910,
8,18.84879095,1381.213103,900,
9,17.30337934,1479.366855,910,
10,15.88044609,1290.558413,910,
11,25.27227064,1295.901595,642,
12,12.18636848,1476.21383,846,
13,13.4859995,1994.174807,910,
14,23.13628574,1301.139028,910,
15,15.21063641,1351.017633,910,
16,17.50372313,1600.515427,879,
17,17.86250229,1472.341583,910,
18,16.34206811,1342.252579,910,
19,17.27731005,1683.845346,684,
property_id,abstract_time,total_time,size,4_6
0,14.9210542,1435.785644,910,
1,21.08984162,1650.632266,910,
2,20.13904049,1300.381585,851,
3,15.42974239,1893.54453,910,
4,14.02945974,1472.133791,798,
5,21.01638881,1209.860627,910,
6,15.626295,1685.267047,910,
7,15.04959983,1188.780692,814,
8,12.19723838,1450.129137,910,
9,16.58445783,1482.765944,750,
10,12.57117646,1478.335661,910,
11,13.10348873,1142.583473,791,
12,16.58840877,1551.089413,779,
13,15.0838606,1705.275756,910,
14,16.43145954,1605.272198,910,
15,14.74339412,1789.293068,838,
16,16.68858726,1555.724831,910,
17,16.69431878,1363.686865,910,
18,12.44748353,1477.367925,910,
19,14.66480977,1311.556059,864,
property_id,abstract_time,total_time,size,4_7
0,15.74851565,1365.557297,807,
1,16.05011041,1562.467089,910,
2,14.14115164,1524.472819,802,
3,14.28263977,3056.41991,699,
4,17.28509524,1350.107821,840,
5,19.1181514,1532.077065,887,
6,15.03561272,1132.254564,656,
7,15.91645616,1309.647263,910,
8,15.58239211,1705.023297,910,
9,15.8035922,1331.022628,814,
10,8.640903186,1275.02207,910,
11,18.40702228,1456.478678,910,
12,6.621541458,1207.273875,910,
13,11.97249131,1370.731468,880,
14,15.29814641,1394.392505,888,
15,15.7777639,1678.404967,910,
16,15.35778456,1721.867004,910,
17,20.99424783,1475.991235,910,
18,15.37456508,1422.454754,877,
19,16.8782511,1664.51584,910,
property_id,abstract_time,total_time,size,4_8
0,17.51375248,1600.341873,910,
1,18.41329307,1575.665356,733,
2,11.14395745,1630.947949,910,
3,18.58092267,1787.743525,862,
4,21.45477171,1432.747137,902,
5,17.25958658,1797.584903,768,
6,15.01820915,1403.793811,905,
7,14.19233056,1649.250079,910,
8,17.97803661,1486.91906,910,
9,13.4638875,1849.690213,852,
10,14.85588546,1836.666546,819,
11,18.28250434,1471.822605,819,
12,17.34616395,1589.583053,871,
13,20.13479366,1205.577375,897,
14,13.44728485,1703.549628,845,
15,16.20578615,1593.233614,755,
16,13.33941646,1529.669984,910,
17,12.18926197,1445.509586,792,
18,14.66811342,1531.568109,910,
19,17.68565436,1376.306067,867,
property_id,abstract_time,total_time,size,4_9
0,15.90071874,1096.517506,910,
1,17.26226498,1592.206758,854,
2,13.52715805,1549.190621,856,
3,19.10554169,2650.481775,910,
4,10.4138827,1661.885028,910,
5,11.94096966,1631.806421,910,
6,16.01154046,1346.25804,910,
7,20.04579973,1716.663875,910,
8,16.2268633,1643.688189,851,
9,,3600,,
10,18.26485544,1361.919588,910,
11,13.3944392,1268.478136,682,
12,14.51101615,1505.05528,910,
13,16.01131275,1644.287375,904,
14,20.03201041,1446.841557,910,
15,16.66253771,1351.223786,910,
16,15.51375104,1441.123454,910,
17,15.23722921,1519.491248,854,
18,16.28947222,1705.895257,840,
19,16.39139475,1491.311171,859,
property_id,abstract_time,total_time,size,5_1
0,14.89914525,1752.541898,910,
1,16.03819022,1545.926361,833,
2,13.75351597,598.9969279,910,
3,,3600,,
4,16.76050099,26.17151241,773,
5,18.27085186,40.51841136,756,
6,14.20406926,1724.697506,801,
7,11.3249024,15.5571963,755,
8,17.13455674,1807.057618,910,
9,13.28157053,1606.483286,910,
10,18.57854287,1427.547446,773,
11,20.29840196,1466.729997,910,
12,18.53318242,1920.48169,842,
13,15.01085699,1339.696569,857,
14,14.60308829,1616.653338,910,
15,15.35399091,45.48166296,725,
16,10.55584591,1504.01128,897,
17,19.38003597,1223.410577,882,
18,17.67601333,701.6210516,880,
19,15.04890865,1306.726211,910,
property_id,abstract_time,total_time,size,5_2
0,14.41374489,16.80902523,72,
1,16.3774721,18.11813721,72,
2,14.62435016,17.42413885,72,
3,12.40551575,14.04227385,72,
4,20.68460846,22.90804281,72,
5,18.03308556,20.28694809,72,
6,18.78134972,20.93794977,72,
7,19.23171008,21.54483395,72,
8,18.81616105,21.83173816,72,
9,18.18551262,20.74520086,72,
10,22.50219356,24.79628537,72,
11,19.86695408,22.1663796,72,
12,11.26994525,13.8276937,72,
13,14.818899,16.56629594,72,
14,16.43345562,18.37112298,72,
15,20.18859938,21.78542672,72,
16,16.04095919,18.48727577,72,
17,18.96531037,21.69195834,72,
18,20.87637491,23.8939547,72,
19,17.78706252,20.45816182,72,
property_id,abstract_time,total_time,size,5_3
0,17.29445695,1646.102425,775,
1,17.72016235,1590.834908,910,
2,21.55773908,1494.799778,886,
3,16.57635346,1823.928646,824,
4,16.90304593,1464.821497,860,
5,13.86014481,1434.863657,760,
6,18.7797531,1458.947772,910,
7,21.02342112,1367.585513,910,
8,14.79581202,1728.643812,910,
9,16.71840002,1344.597204,910,
10,17.8607314,1556.400361,896,
11,9.623645057,1513.776002,910,
12,14.41302705,1584.357121,910,
13,9.790538278,1325.580146,856,
14,16.6165717,1676.412354,824,
15,16.95157723,1739.922556,892,
16,13.72355243,1579.591841,910,
17,9.662015826,1625.940928,823,
18,16.9840121,1617.182611,883,
19,21.34834084,1481.862016,874,
property_id,abstract_time,total_time,size,5_4
0,16.96506398,1222.734285,883,
1,14.76031453,1631.917411,808,
