property_id,abstract_time,total_time,size,1_1
5,39.19218993,1054.052611,909,
6,39.67977405,763.2893224,908,
7,,3600,,
8,39.00602841,880.3647242,910,
9,37.22090197,729.9233189,907,
10,,3600,,
11,39.6864984,748.1738408,910,
12,37.50073457,1110.39731,910,
13,40.00781012,2023.997359,909,
14,41.15160704,754.3478465,910,
15,39.24884176,1014.861084,909,
16,39.27922606,870.7533193,910,
17,40.87595725,1967.2732,907,
18,40.55174708,1475.129408,909,
19,39.76209259,759.3298774,909,
property_id,abstract_time,total_time,size,5_7
0,43.13309646,761.5895963,908,
1,41.007375,777.0249584,910,
2,42.84171796,802.6036141,910,
3,44.36264586,1460.281868,909,
4,46.07482576,927.6357105,908,
5,40.15299344,1335.824468,909,
6,41.46196866,793.905169,910,
7,43.06904483,2431.729444,907,
8,40.03190064,755.4711237,910,
9,40.37211204,2362.956948,906,
10,41.64112806,1342.633886,909,
11,39.32483339,1023.658143,907,
12,36.78151512,907.4162986,908,
13,37.23391104,1329.919361,909,
14,39.53444648,735.9706297,910,
15,41.46279311,833.0187857,909,
16,41.24534941,1206.164581,909,
17,41.30711102,1091.671204,907,
18,41.23235965,1137.543339,910,
19,40.11473417,2198.122957,906,
property_id,abstract_time,total_time,size,5_8
0,44.09279394,1540.841986,908,
1,40.02230167,795.6139028,910,
2,40.14833069,766.6254406,907,
3,,3600,,
4,37.17863107,752.9058454,907,
5,,3600,,
6,36.70573282,1022.187756,910,
7,,3600,,
8,,3600,,
9,37.22840095,1759.372806,908,
10,38.96813989,2264.577065,904,
11,36.55885053,745.5480309,908,
12,,3600,,
13,39.70754862,2741.950339,906,
14,37.19811201,829.3620157,910,
15,39.9893918,757.4168806,907,
16,41.16853404,882.5961208,909,
17,41.87373543,2180.41978,910,
18,41.05669188,1395.640633,910,
19,39.0809834,3070.872028,907,
property_id,abstract_time,total_time,size,5_9
0,41.55465031,1339.932031,909,
1,41.25265217,745.2374501,906,
2,41.21677732,961.431329,908,
3,41.35392141,791.7561491,906,
4,42.665627,757.1503909,908,
5,36.18632555,1731.011023,910,
6,36.20588779,2352.040167,908,
7,,3600,,
8,36.92380667,1408.508111,908,
9,36.65350151,3028.809281,909,
10,39.39634156,2391.430351,908,
11,39.16914964,1275.103278,908,
12,39.49323559,1124.655155,906,
13,,3600,,
14,40.60440826,786.2033484,907,
15,39.48349023,757.7342188,910,
16,37.09221029,841.0697355,908,
17,39.73406696,784.8663096,907,
18,41.08766532,967.2606974,910,
19,40.84615684,3174.405706,910,
