property_id,abstract_time,total_time,size,1_1
9,,3600,,
10,15.11034095,2702.047526,837,
11,19.34804771,2158.909972,910,
12,19.59871487,1791.048323,828,
13,13.45890071,2476.673162,711,
14,16.3528654,1399.803386,875,
15,8.853232633,1503.150896,885,
16,12.86811277,2536.680331,910,
17,16.20969112,2076.601541,872,
18,15.62284855,2110.655213,804,
19,,3600,,
property_id,abstract_time,total_time,size,5_8
0,12.35802629,3406.968198,910,
1,17.1513267,1628.896651,821,
2,13.97164662,1736.010257,910,
3,,3600,,
4,12.76037188,1172.964991,910,
5,,3600,,
6,14.44217842,1949.733358,687,
7,,3600,,
8,,3600,,
9,11.80976026,3560.455691,910,
10,,3600,,
11,17.64133452,1403.527224,830,
12,,3600,,
13,,3600,,
14,16.56798374,1481.80006,899,
15,19.95305161,1575.673444,910,
16,17.59620645,1781.886607,910,
17,,3600,,
18,17.20715586,2317.779176,910,
19,,3600,,
property_id,abstract_time,total_time,size,5_9
0,14.40673476,2632.572538,910,
1,18.9378178,1390.256255,828,
2,15.45187964,1629.855811,898,
3,16.62302418,1304.52406,910,
4,18.79376855,1435.059352,910,
5,,3600,,
6,,3600,,
7,,3600,,
8,14.13257666,2474.067104,782,
9,,3600,,
10,,3600,,
11,18.12538264,2191.74769,910,
12,20.68742287,2107.160968,910,
13,,3600,,
14,19.93955921,1485.422056,910,
15,10.8466348,1555.322121,907,
16,17.50918113,1511.729884,910,
17,15.72672887,1760.109328,910,
18,12.99278775,1929.540322,910,
19,,3600,,
