property_id,abstract_time,total_time,size,1_1
19,0,1.682796717,296,
property_id,abstract_time,total_time,size,1_8
0,0,1.126427889,310,
1,2.086377144,2.195392847,115,
2,0,1.095932245,310,
3,2.398452997,3.403831482,135,
4,0,1.253363371,310,
5,2.494790554,17.21510267,204,
6,0,1.410950899,310,
7,3.710817575,96.80415964,219,
8,2.37659955,2.683876514,139,
9,0,1.154033899,310,
10,2.85018754,3.646500826,140,
11,4.013624668,30.45006609,209,
12,2.107767105,2.339606285,157,
13,0,0.97040844,310,
14,1.828002691,2.035899401,110,
15,0,1.417871952,310,
16,1.821474314,6.278769493,163,
17,2.074866056,2.241709232,112,
18,1.973908424,2.994578838,141,
19,2.615433455,10.53235316,187,
property_id,abstract_time,total_time,size,1_9
0,2.081699371,2.327732801,122,
1,2.385512114,2.690986156,148,
2,0,1.188359737,310,
3,2.398988485,12.36235547,190,
4,0,1.333978415,310,
5,2.173526764,2.798923731,146,
6,0,1.334794044,310,
7,4.947328806,356.2202451,240,
8,0,1.230439186,310,
9,0,1.180203915,310,
10,0,1.714901209,310,
11,2.580233097,3.229733944,191,
12,1.972396374,2.288244009,138,
13,2.374943972,7.4695158,180,
14,0,1.28249979,310,
15,0,1.060865402,310,
16,0,1.067507982,310,
17,1.734779835,1.85416913,116,
18,0,1.338913918,310,
19,2.225129366,5.826241016,201,
property_id,abstract_time,total_time,size,2_1
0,0,1.153129816,310,
1,0,1.001421213,310,
2,0,1.067578316,310,
3,4.301839113,10.51513195,232,
4,0,0.855628967,310,
5,2.021243334,2.585497141,144,
6,1.596040964,1.664709806,106,
7,4.233127117,16.99871469,238,
8,0,1.055384636,310,
9,0,0.799321413,310,
10,3.76363802,6.639434576,221,
11,0,1.291224241,310,
12,0,0.857206345,310,
13,3.248174429,46.98146987,248,
14,0,0.913356304,310,
15,0,0.936494827,310,
16,5.974924326,6.966723204,223,
17,3.339865685,4.087720394,216,
18,3.011739969,4.979371548,209,
19,3.854341984,9.862824202,216,
property_id,abstract_time,total_time,size,2_2
0,0,0.735300064,310,
1,0,0.734571457,310,
2,1.263395071,1.299758196,79,
3,1.625283957,3.861799479,172,
4,0,0.993150234,310,
5,2.710928917,3.527207136,156,
6,0,0.830034494,310,
7,2.685757875,345.2215824,219,
8,1.423832655,1.554609299,102,
9,0,0.844357729,310,
10,2.849485159,11.03315949,188,
11,1.515529156,1.688368082,115,
12,1.538673162,3.866849661,135,
13,1.865213156,2.424927711,141,
14,0,1.053728104,310,
15,1.450697184,1.566735268,124,
16,2.019817591,2.878396988,108,
17,2.536856413,2.816923857,163,
18,1.773885489,3.384841919,139,
19,2.504131794,12.79397392,176,
property_id,abstract_time,total_time,size,2_3
0,0,0.950484276,310,
1,0,1.024304152,310,
2,0,1.078854561,310,
3,1.818416119,7.521585464,161,
4,1.728517532,1.979768991,121,
5,2.247891188,3.313970566,164,
6,0,1.119663239,310,
7,4.153554916,64.7786715,223,
8,1.590288162,1.928533554,125,
9,1.45555377,1.531787395,101,
10,3.16708827,5.396351099,188,
11,2.10395956,2.544867039,135,
12,0,1.096776247,310,
13,1.624990225,1.911840677,98,
14,0,1.08254385,310,
15,0,1.196530104,310,
16,2.582134962,3.275666952,161,
17,2.324011803,2.343176603,127,
18,1.706586123,1.799566507,119,
19,3.682166576,53.87253833,213,
property_id,abstract_time,total_time,size,2_4
0,1.997064829,2.917639971,110,
1,1.755792856,3.772046089,151,
2,0,1.13373971,310,
3,4.336325169,173.708447,214,
4,0,0.960347652,310,
5,1.5014112,1.940769672,116,
6,0,1.039405107,310,
7,2.068109989,54.84286737,216,
8,0,1.195853233,310,
9,1.863280535,2.260048628,132,
10,2.212588787,4.491417646,171,
11,3.263418198,19.78215551,193,
12,0,1.050782204,310,
13,1.528741121,2.298756599,107,
14,1.932215214,2.22013545,148,
15,0,1.284686089,310,
16,1.870120287,2.048687935,117,
17,1.703543901,1.774795055,95,
18,0,1.156840324,310,
19,5.267135859,13.8381052,198,
property_id,abstract_time,total_time,size,2_5
0,1.715837479,1.831261396,115,
1,,3600,,
2,1.646191835,1.880895615,147,
3,2.484369516,7.902176142,208,
4,1.899122477,2.520946264,169,
5,1.866836071,29.74186397,195,
6,0,0.932094812,310,
7,2.849172592,134.7557445,222,
8,2.007127285,2.448325872,140,
9,1.638934135,2.229357958,161,
10,3.084990263,143.1466646,230,
11,1.695309639,2.685761213,171,
12,4.016462564,184.0950563,207,
13,1.962118149,4.048306704,198,
14,2.00324893,3.27719903,139,
15,0,1.212287188,310,
16,1.794371367,2.302842379,104,
17,1.756007433,2.492224693,175,
18,2.198609352,5.632004261,201,
19,2.022460699,32.45850182,205,
property_id,abstract_time,total_time,size,2_6
0,2.210818052,4.269402742,193,
1,2.003309488,2.749683857,130,
2,2.333979607,2.587707043,133,
3,2.023239613,4.149535179,189,
4,0,1.199023485,310,
5,2.146700621,6.052760363,189,
6,,3600,,
7,2.848535299,296.3116136,220,
8,1.997399569,2.556082964,124,
9,0,1.179424763,310,
10,2.152469873,17.7621429,194,
11,1.547570467,2.020454168,149,
12,1.703230143,1.977536201,143,
13,2.348608732,6.099932671,195,
14,0,1.082182407,310,
15,0,1.221268177,310,
16,0,1.0661304,310,
17,2.258761406,5.471199751,183,
18,2.302017689,3.51075983,151,
19,2.35023427,5.305493355,173,
property_id,abstract_time,total_time,size,2_7
0,2.082550526,4.060335875,136,
1,0,1.199572086,310,
2,,3600,,
3,2.360438824,12.96750116,173,
4,2.022548914,2.139010191,121,
5,2.544569731,6.917567253,174,
6,2.097678185,2.482062578,128,
7,,3600,,
8,2.177309513,2.63752532,137,
9,,3600,,
10,3.165765047,22.71044111,214,
11,0,1.331438541,310,
12,1.944324017,17.56547713,193,
13,2.40045023,16.07699418,166,
14,0,1.314782858,310,
15,2.273522377,3.223124743,135,
16,2.936969519,13.57733774,200,
17,1.736817122,3.474670172,142,
18,2.200792313,8.226217747,196,
19,1.860121489,3.453593016,154,
property_id,abstract_time,total_time,size,2_8
0,0,1.13548255,310,
1,0,1.296671152,310,
2,0,1.119355679,310,
3,3.509984732,28.05025458,190,
4,2.070206404,4.550235271,151,
5,3.748283863,5.855332136,229,
6,0,1.334632158,310,
7,,3600,,
8,3.137241364,10.77457595,199,
9,,3600,,
10,3.421784401,10.24467301,209,
11,0,1.256538153,310,
12,3.024078369,9.683088064,193,
13,2.351861477,7.919348001,165,
14,0,1.294359446,310,
15,0,1.2121315,310,
16,2.514301062,3.527121067,141,
17,3.198263168,7.966580629,193,
18,3.226603746,5.124767303,180,
19,2.551437855,3.482590437,219,
property_id,abstract_time,total_time,size,2_9
0,1.754723787,2.843529701,160,
1,0,1.028590202,310,
2,0,0.967474461,310,
3,1.560062647,3.028619289,142,
4,1.70868969,2.681758165,117,
5,2.000788927,8.39353466,193,
6,0,1.362330437,310,
7,2.059293032,25.12477446,200,
8,0,1.068128109,310,
9,1.796743631,2.168449402,133,
10,2.30776,12.25358319,200,
11,0,0.998529673,310,
12,1.772682667,6.144808531,180,
13,1.900585651,7.593798161,172,
14,0,0.923745394,310,
15,0,1.124740362,310,
16,2.19543767,5.573895931,202,
17,1.875211716,16.16728067,186,
18,1.981037617,2.511165142,148,
19,1.824709415,8.29134059,185,
property_id,abstract_time,total_time,size,3_1
0,0,0.781233311,310,
1,1.521981001,1.746397734,115,
2,0,0.673928499,310,
3,2.90130806,7.37740016,200,
4,0,0.678382635,310,
5,1.660753965,1.864489794,111,
6,0,0.735690832,310,
7,2.646189213,13.5216136,174,
8,1.850017071,2.101558208,152,
9,0,0.517696857,310,
10,1.911159039,3.3846488,188,
11,2.328613281,9.066578627,218,
12,2.437592745,3.06308341,168,
13,1.863504171,17.1971786,197,
14,0,0.864678621,310,
15,0,0.73217535,310,
16,0,0.835965395,310,
17,0,0.724191189,310,
18,2.004147291,5.375027657,150,
19,2.091570854,2.689893961,164,
property_id,abstract_time,total_time,size,3_2
0,0,1.064484119,310,
1,0,1.15047431,310,
2,0,1.204544783,310,
3,2.713242054,25.77674031,197,
4,1.716670513,1.921570539,144,
5,2.273970604,2.822402716,155,
6,0,1.281004906,310,
7,2.723226547,738.7980418,224,
8,1.799851418,2.617630959,118,
9,1.773379087,1.853497267,101,
10,2.817916393,24.56637263,208,
11,1.950397253,2.257882118,127,
12,1.865877867,2.782691002,139,
13,2.078889608,2.778089762,152,
14,0,1.173783541,310,
15,1.9004848,1.972571611,97,
16,0,1.24053812,310,
17,0,1.066991806,310,
18,1.834610939,6.337452412,154,
19,2.129946232,3.214230299,181,
property_id,abstract_time,total_time,size,3_3
0,0,0.780433655,310,
1,0,0.718467474,310,
2,0,0.833708286,310,
3,2.588844538,6.153295517,216,
4,0,0.813361406,310,
5,1.539446354,11.80884981,165,
6,0,0.779362679,310,
7,1.933837414,5.194175959,161,
8,0,0.80412674,310,
9,0,0.724583387,310,
10,2.809487104,3.978144169,147,
11,2.022387743,3.674824715,169,
12,0,0.867458582,310,
13,0,0.828800678,310,
14,0,0.868675709,310,
15,0,0.816972733,310,
16,1.413681984,1.580030918,103,
17,0,0.806235313,310,
18,2.57001853,7.458029985,200,
19,0,0.847455025,310,
property_id,abstract_time,total_time,size,3_4
0,1.804935217,1.892852783,108,
1,2.43719244,4.166925907,179,
2,0,0.930098057,310,
3,2.332170963,6.582094908,185,
4,1.978842735,2.259434462,132,
5,,3600,,
6,0,1.389371395,310,
7,,3600,,
8,1.580798864,1.862906694,159,
9,1.296862125,1.45747447,122,
10,2.936375141,4.320802927,197,
11,0,1.115721464,310,
12,1.418266773,1.62252903,97,
13,0,1.054088831,310,
14,0,0.954772711,310,
15,0,1.02204299,310,
16,1.624190807,1.739769697,104,
17,,3600,,
18,0,0.908537626,310,
19,2.403627396,6.76783967,187,
property_id,abstract_time,total_time,size,3_5
0,1.462183952,3.161169291,145,
1,1.409028053,1.821981907,114,
2,0,0.8040483,310,
3,1.607630014,3.006396055,166,
4,1.607552767,1.772895336,116,
5,1.80286622,5.013946056,189,
6,1.380856514,1.443140268,95,
7,,3600,,
8,1.423342705,1.479152679,97,
9,1.503674746,4.355729342,121,
10,1.636902332,2.733025789,144,
11,1.730515957,2.373007059,135,
12,1.51965189,1.599599123,98,
13,0,0.733786106,310,
14,1.591863871,1.719922066,101,
15,1.450775623,1.535604477,118,
16,1.471159697,6.548887014,160,
17,0,0.893191814,310,
18,0,0.77490139,310,
19,1.475998878,3.358346224,131,
property_id,abstract_time,total_time,size,3_6
0,2.114485025,2.888827324,181,
1,0,1.173390627,310,
2,0,1.011440754,310,
3,3.4596138,13.27659607,241,
4,0,1.16291976,310,
5,2.528880358,14.15117311,202,
6,0,0.896390915,310,
7,2.294919729,37.6672318,190,
8,1.879030704,4.54987669,174,
9,2.018214941,2.417621613,152,
10,2.816326618,33.981354,217,
11,1.83247447,2.528922558,170,
12,1.866134405,3.370532274,165,
13,1.939080238,4.06917882,167,
14,1.661138535,1.9400177,102,
15,1.522288561,1.639089108,103,
16,3.343732834,42.09072685,199,
17,1.511082649,1.701352835,101,
18,0,1.106230974,310,
19,1.983273268,2.228226662,142,
property_id,abstract_time,total_time,size,3_7
0,0,1.100539446,310,
1,0,1.146623373,310,
2,2.233139277,2.376527548,122,
3,2.35321641,6.507347345,190,
4,1.719103336,4.012554884,143,
5,2.458292484,6.398575783,198,
6,0,0.962285757,310,
7,3.594128132,21.3741467,239,
8,1.531398296,3.830433369,118,
9,2.270170927,8.305369139,189,
10,4.44466114,26.38170862,221,
11,2.200820923,4.264849901,182,
12,2.071197033,8.603046179,178,
13,2.619191408,13.68794131,186,
14,2.04293704,2.310627222,141,
15,1.686521292,1.822035074,103,
16,1.757124186,9.006075382,156,
17,1.601448059,8.187968493,161,
18,2.867746353,17.34816551,204,
19,2.597290993,5.972962618,210,
property_id,abstract_time,total_time,size,3_8
0,1.563391209,1.888988256,144,
1,2.051179171,4.624601603,160,
2,2.032171249,2.423933029,152,
3,2.612328291,9.108397245,188,
4,2.312072992,3.607440233,164,
5,2.680205345,11.71551204,212,
6,0,0.984692335,310,
7,3.626915693,214.6431534,217,
8,0,0.992794991,310,
9,1.539032698,4.113432169,127,
10,1.80974865,2.947004795,162,
11,0,1.017993927,310,
12,3.057160139,91.37773395,196,
13,3.615560532,35.78456783,225,
14,0,1.049281597,310,
15,1.464043856,1.546316147,107,
16,2.434062004,5.378804445,199,
17,1.788119078,2.284923077,144,
18,2.540452242,2.812492609,162,
19,3.131607771,6.611817837,177,
property_id,abstract_time,total_time,size,3_9
0,0,0.752497435,310,
1,0,0.875557423,310,
2,0,1.091721773,310,
3,2.218839884,10.14028883,166,
4,0,0.793511391,310,
5,1.441333294,3.082938433,135,
6,0,0.807351112,310,
7,1.946284533,23.87686658,167,
8,1.547468185,4.010344267,131,
9,1.368677855,1.499149561,104,
10,1.9009161,4.047255754,184,
11,1.244932175,1.475660801,90,
12,1.673576832,1.855501413,128,
13,0,0.794188499,310,
14,1.27621603,1.332489967,88,
15,0,0.733462811,310,
16,0,0.865102291,310,
17,1.376906633,1.481953621,121,
18,1.953220367,2.829088211,175,
19,2.228404522,13.36455846,170,
property_id,abstract_time,total_time,size,4_1
0,1.848877668,2.414106131,111,
1,0,1.067145348,310,
2,0,1.118795156,310,
3,1.808437824,27.02296543,196,
4,0,1.051004171,310,
5,1.984843493,8.538147688,181,
6,1.738303185,1.824211359,117,
7,2.561213017,117.9279318,215,
8,1.537060499,1.691246271,113,
9,1.480855465,1.704939365,106,
10,2.06949544,22.90886402,174,
11,1.9527812,3.481389046,183,
12,1.929352283,2.792081118,133,
13,1.689947367,3.092650414,155,
14,1.528123379,1.702454567,147,
15,2.194183111,2.260442019,105,
16,2.061455011,3.219554901,150,
17,0,1.676290274,310,
18,0,1.09440136,310,
19,3.404910088,44.4198184,215,
property_id,abstract_time,total_time,size,4_2
0,1.500914812,3.286697388,136,
1,1.439654589,1.613438845,101,
2,0,1.082828522,310,
3,1.661412477,3.662680387,151,
4,1.377101898,1.452286243,80,
5,1.476407766,32.47235012,135,
6,1.318795204,2.499655724,111,
7,2.902560234,501.1843579,235,
8,1.358920574,3.142284155,154,
9,1.20478487,1.583016634,97,
10,1.509534836,15.6178329,153,
11,1.186620712,1.330603838,107,
12,1.402561665,3.417627811,121,
13,1.461430788,1.694936514,90,
14,1.28888607,1.391915798,100,
15,1.499589443,1.849160433,109,
16,1.520858526,1.591744423,86,
17,1.723362446,2.343542814,132,
18,1.207546711,1.276487112,82,
19,1.995116472,9.787819624,195,
property_id,abstract_time,total_time,size,4_3
0,1.400405169,1.450065136,85,
1,0,1.08398962,310,
2,0,1.020696163,310,
3,1.54524684,3.518790245,175,
4,0,1.0090065,310,
5,1.456338644,1.672106743,102,
6,1.40475297,1.5667696,112,
7,3.822293043,194.1011724,217,
8,1.490833044,1.70946455,108,
9,1.498358011,2.233610868,153,
10,2.166825533,8.583330154,154,
11,1.499718428,3.020757437,122,
12,1.434226513,1.500550747,90,
13,1.548671722,1.725571394,157,
14,0,1.006341219,310,
15,1.262337446,2.607043505,120,
16,1.407210588,1.511296034,87,
17,1.984577417,2.472875357,143,
18,1.739851236,5.511207342,134,
19,1.775942802,4.825974464,166,
property_id,abstract_time,total_time,size,4_4
0,1.60476923,1.648725271,104,
1,,3600,,
2,0,0.89233017,310,
3,2.261416435,39.57943082,192,
4,0,0.991706133,310,
5,2.279115438,7.377351999,194,
6,0,0.934208393,310,
7,2.816827059,908.2150555,215,
8,2.350468159,20.2291007,204,
9,0,0.886962175,310,
10,2.163395882,13.06317711,187,
11,1.943197489,3.034040689,166,
12,1.858222723,2.291146517,159,
13,1.494801283,3.897310257,110,
14,1.597316504,1.670700312,95,
15,2.001915455,2.072724104,108,
16,1.793000937,2.93005538,117,
17,1.758282423,1.996618032,121,
18,2.415565252,4.475615501,177,
19,2.076251984,25.11998582,171,
property_id,abstract_time,total_time,size,4_5
0,2.220433235,6.761886597,197,
1,2.386672497,22.29101133,208,
2,1.890896082,7.36441493,148,
3,2.958081961,64.97354317,238,
4,2.552447557,2.776115179,119,
5,2.394087076,39.45796514,210,
6,2.332639456,3.283585787,134,
7,2.660419703,227.9099796,224,
8,0,1.121924162,310,
9,1.749755621,1.885075569,133,
10,2.602107286,3.465222597,191,
11,2.543436289,13.08021784,198,
12,1.83327508,3.105456591,180,
13,2.260740757,5.04180336,170,
14,1.785048962,2.064659595,157,
15,0,1.143493414,310,
16,0,1.226998091,310,
17,2.4510355,3.078769922,146,
18,1.530847549,1.912927389,135,
19,2.184405088,6.272906542,174,
property_id,abstract_time,total_time,size,4_6
0,1.701310396,3.999003649,158,
1,2.726604939,3.230485678,158,
2,0,0.997869015,310,
3,2.724880695,28.14677048,208,
4,2.116473436,6.587391615,137,
5,0,0.885430574,310,
6,2.014097929,9.57941103,162,
7,2.595499992,40.71700954,196,
8,0,0.97597599,310,
9,0,0.937634706,310,
10,1.74801898,34.02601171,183,
11,1.518167257,2.801644564,112,
12,2.086788654,2.929899454,145,
13,1.89851141,7.257108212,138,
14,0,0.953556299,310,
15,2.003632307,2.327265739,140,
16,0,1.027158499,310,
17,2.094406128,3.150296926,140,
18,2.122869253,2.630155087,125,
19,3.294489622,15.97506332,224,
property_id,abstract_time,total_time,size,4_7
0,1.314105511,1.562828064,120,
1,1.631150246,4.425372601,154,
2,2.260653734,4.044056892,180,
3,2.361730337,13.38008142,167,
4,0,1.022518396,310,
5,3.052363873,7.82506156,205,
6,0,0.875351191,310,
7,1.859054804,15.93240809,185,
8,0,1.279206276,310,
9,1.950056791,4.82366991,161,
10,2.084665298,5.871333122,155,
11,1.906207085,2.013664722,114,
12,3.243530989,22.02367735,196,
13,1.663112879,9.684257746,177,
14,1.637886763,1.735134602,112,
15,0,0.980436087,310,
16,1.799808741,2.79322505,132,
17,1.936384678,12.11831474,184,
18,1.807852268,4.541924715,159,
19,2.215925694,51.94640207,198,
property_id,abstract_time,total_time,size,4_8
0,0,0.731383324,310,
1,1.607136965,2.431174755,102,
2,2.045327425,2.287857056,134,
3,3.951858997,54.19982195,215,
4,0,1.004936934,310,
5,2.509534597,5.35234499,190,
6,0,0.891028404,310,
7,,3600,,
8,1.545834064,1.679198265,121,
9,2.158601761,5.410693169,167,
10,3.711251736,29.17450404,198,
11,0,0.861406803,310,
12,3.461155891,6.885552406,197,
13,2.812939882,5.635028601,193,
14,0,1.143023014,310,
15,0,0.804289579,310,
16,1.66927433,2.591682673,139,
17,0,0.833916187,310,
18,1.788971186,2.18852663,116,
19,5.496178865,26.82468295,216,
property_id,abstract_time,total_time,size,4_9
0,1.924324989,2.644913435,175,
1,0,1.414515734,310,
2,1.778710127,1.863470554,118,
3,2.559163809,16.63645387,198,
4,1.917271614,3.55011344,156,
5,2.704686165,130.9748566,217,
6,0,1.117664099,310,
7,2.978705168,15.34067249,226,
8,2.266498804,3.317885637,163,
9,2.493973494,7.359632015,190,
10,3.153083563,62.86191702,210,
11,,3600,,
12,2.003940105,18.22220469,200,
13,3.253806353,43.86526489,202,
14,0,0.897636652,310,
15,0,1.130198002,310,
16,2.687800169,21.28877425,196,
17,2.580985546,28.29378557,196,
18,0,0.914814949,310,
19,1.981196165,121.1467953,193,
property_id,abstract_time,total_time,size,5_1
0,1.925037861,2.119206667,106,
1,1.675702333,2.138315916,146,
2,0,1.026919842,310,
3,2.479087353,33.36520052,192,
4,0,0.926670551,310,
5,1.930291891,2.477593422,139,
6,,3600,,
7,1.965680838,7.329874992,151,
8,0,0.782600641,310,
9,1.72710371,2.057571173,120,
10,2.579752922,15.94061017,177,
11,0,0.91414094,310,
12,1.860998154,3.182973385,155,
13,1.739353418,1.999632597,103,
14,1.522837162,1.592214346,93,
15,1.667884111,1.756269932,101,
16,0,1.55724144,317,
17,1.614407301,3.913030148,149,
18,0,1.037633419,310,
19,1.796962976,2.203634501,133,
property_id,abstract_time,total_time,size,5_2
0,0,1.660946369,245,
1,0,1.453680754,255,
2,0,1.521493912,160,
3,0,1.607994556,285,
4,0,1.573812008,161,
5,0,1.553511381,248,
6,0,1.626272202,225,
7,0,1.654537678,325,
8,0,1.388262272,233,
9,0,1.439074755,143,
10,0,1.769150734,375,
11,0,1.35092926,246,
12,0,1.432118177,156,
13,0,1.657318115,322,
14,0,1.464128256,151,
15,0,1.581907034,164,
16,0,1.290171146,140,
17,0,1.506274939,294,
18,0,1.37562418,155,
19,0,2.280278921,378,
property_id,abstract_time,total_time,size,5_3
0,0,0.820916653,310,
1,0,0.725431919,310,
2,0,0.80877614,310,
3,3.194557428,14.22780681,295,
4,1.318062067,1.37273407,86,
5,1.3763237,1.449355841,102,
6,0,0.934542656,310,
7,2.294540644,77.24722409,216,
8,1.579034567,1.666294813,109,
9,0,0.825324297,310,
10,2.570073366,10.83016348,202,
11,2.315835953,3.35545826,171,
12,2.714716196,9.578621387,175,
13,2.642010689,3.088338137,193,
14,0,0.785823584,310,
15,0,0.916315794,310,
16,0,0.883728266,310,
17,1.517536402,1.573812962,94,
18,0,0.832296848,310,
19,2.298415661,18.16774464,202,
property_id,abstract_time,total_time,size,5_4
0,1.490834713,2.749552488,113,
1,1.317062616,3.620207787,109,
2,0,0.962182283,310,
3,1.543142796,2.364178658,173,
4,1.490727901,1.581237078,95,
5,1.604485273,7.19454813,149,
6,1.61143589,8.337431669,162,
7,1.792731762,24.9603548,188,
8,1.777864456,2.565116644,154,
9,1.423517466,1.502413034,114,
10,2.664449692,19.45268941,208,
11,2.081792593,13.13014126,176,
12,1.433487415,1.4957757,89,
13,1.44259429,1.74186039,102,
14,0,0.940551519,310,
15,0,1.057277918,310,
16,1.570808172,1.693451166,105,
17,1.452893019,1.525395393,97,
18,1.571146011,1.826351881,96,
19,1.776313782,8.674460888,156,
property_id,abstract_time,total_time,size,5_5
0,0,1.049173832,310,
1,2.275793552,10.62292695,184,
2,1.805943012,3.29829669,153,
3,3.591633081,180.5085201,235,
4,,3600,,
5,2.069045544,14.13155484,192,
6,0,1.096098661,310,
7,2.469887257,188.5837162,211,
8,1.732301712,3.701844692,125,
9,1.761630058,7.988571167,160,
10,1.833735704,9.634103775,173,
11,0,1.226511478,310,
12,1.973156929,12.82913423,200,
13,1.948163509,3.601521969,175,
14,0,1.134734154,310,
15,2.22957778,2.433806658,124,
16,1.732097626,4.855706453,161,
17,0,0.990552425,310,
18,2.002603292,16.13698769,179,
19,2.365245342,10.58786464,190,
property_id,abstract_time,total_time,size,5_6
0,2.053812504,10.93333507,201,
1,2.196356058,2.697826385,133,
2,2.148842573,2.373428583,122,
3,3.017025471,24.5348947,220,
4,2.250778437,2.527837515,120,
5,2.391469479,5.174576044,198,
6,0,1.144478798,310,
7,2.529702425,289.7769065,224,
8,2.245042562,3.634566545,138,
9,0,1.30262661,310,
10,2.655729294,97.15350127,221,
11,0,1.471456766,310,
12,2.337367535,15.36123681,207,
13,2.703003883,10.44000292,201,
14,0,1.293148994,310,
15,1.901445389,3.747358322,160,
16,2.077305317,4.035619736,189,
17,2.672134399,10.1169064,209,
18,2.472094536,10.51434398,193,
19,1.907595873,2.281347752,172,
property_id,abstract_time,total_time,size,5_7
0,1.767219067,1.859963417,122,
1,0,1.113028049,310,
2,0,1.180426836,310,
3,3.258338451,10.52327609,218,
4,0,1.087420702,310,
5,2.83245039,10.72966051,209,
6,0,1.123159647,310,
7,2.256453037,460.6865373,210,
8,2.025519609,2.172777414,134,
9,2.645116568,21.57469296,207,
10,1.680467844,3.851142883,166,
11,0,1.133922338,310,
12,2.639339685,5.955187082,173,
13,2.196038246,12.07290244,195,
